sample_pt_desc,latitude,longitude,sample_id,year,quarter,cod,conductivity,e_coli,pH,nitrate,phosphate,physical_compliance_percentage,chemical_compliance_percentage,bacteriological_compliance_percentage,biological_compliance_percentage,overall_compliance_percentage,river
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2020,Jul-Sep,,56.0,44207.0,7.7,1.53,0.77,40.0,81.82,0.0,0.0,30.46,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2020,Oct-Dec,,51.0,176970.0,7.4,0.62,1.87,40.0,90.91,0.0,0.0,32.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2020,Jan-Mar,,51.0,,7.5,0.88,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2020,Jul-Sep,,58.0,,7.5,0.5,0.56,40.0,90.91,0.0,0.0,32.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2020,Oct-Dec,,58.0,,7.5,0.5,1.32,40.0,81.82,0.0,0.0,30.46,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2020,Jan-Mar,,50.0,,7.6,0.57,0.73,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2020,Jul-Sep,,59.0,,7.5,0.5,0.58,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2020,Oct-Dec,,57.0,,7.4,0.64,2.1,40.0,81.82,0.0,0.0,30.46,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2020,Jan-Mar,,173.0,10701.0,7.4,0.5,0.25,20.0,90.91,0.0,0.0,27.73,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2020,Jul-Sep,,258.0,340930.0,7.4,0.5,1.04,20.0,54.55,0.0,0.0,18.64,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2020,Oct-Dec,,229.0,176440.0,7.3,0.5,0.61,20.0,63.64,0.0,0.0,20.91,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2020,Jan-Mar,,24.0,,7.6,1.17,0.3,40.0,100.0,0.0,0.0,35.0,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2020,Jul-Sep,,34.0,,7.5,4.2,1.08,40.0,81.82,0.0,0.0,30.46,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2020,Oct-Dec,,38.0,,7.7,1.18,0.17,40.0,100.0,0.0,0.0,35.0,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2020,Jan-Mar,,208.0,,7.3,0.82,0.25,20.0,81.82,0.0,0.0,25.46,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2020,Jul-Sep,,315.0,,7.3,0.5,0.35,20.0,54.55,0.0,0.0,18.64,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2020,Oct-Dec,,97.0,,7.2,0.9,0.13,40.0,100.0,0.0,0.0,35.0,Klip
Stream @ Elspark ,-26.262,28.222,E8,2020,Jan-Mar,,126.0,,7.4,0.73,0.53,40.0,90.91,0.0,0.0,32.73,Klip
Stream @ Elspark ,-26.262,28.222,E8,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Stream @ Elspark ,-26.262,28.222,E8,2020,Jul-Sep,,215.0,,7.4,0.5,0.25,20.0,63.64,0.0,0.0,20.91,Klip
Stream @ Elspark ,-26.262,28.222,E8,2020,Oct-Dec,,151.0,,6.4,0.73,0.53,0.0,72.73,0.0,0.0,18.18,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2020,Jan-Mar,,71.0,,6.8,1.9,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2020,Jul-Sep,,75.0,,7.3,3.7,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2020,Oct-Dec,,71.0,,6.8,2.5,0.1,40.0,54.55,0.0,0.0,23.64,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2020,Jan-Mar,,52.0,125004.0,7.4,0.86,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2020,Jul-Sep,,59.0,32997.0,7.3,3.13,0.68,40.0,90.91,0.0,0.0,32.73,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2020,Oct-Dec,,51.0,45785.0,7.1,0.83,0.13,40.0,100.0,0.0,0.0,35.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2020,Jan-Mar,34.0,105.0,18493.0,7.7,2.15,0.45,80.0,100.0,0.0,100.0,70.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2020,Jul-Sep,30.0,143.0,32685.0,7.5,2.65,0.44,60.0,90.91,0.0,100.0,62.73,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2020,Oct-Dec,28.0,115.0,38027.0,7.4,2.57,1.44,80.0,81.82,0.0,100.0,65.46,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2020,Jan-Mar,,178.0,,7.0,0.5,0.25,20.0,90.91,0.0,0.0,27.73,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2020,Jul-Sep,,115.0,,7.8,17.75,0.25,40.0,81.82,0.0,0.0,30.46,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2020,Oct-Dec,,209.0,,7.6,0.5,0.23,20.0,72.73,0.0,0.0,23.18,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2020,Jan-Mar,,76.0,,7.8,1.46,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2020,Jul-Sep,,64.0,,7.7,4.3,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2020,Oct-Dec,,60.0,,7.4,0.74,0.62,40.0,90.91,0.0,0.0,32.73,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2020,Jan-Mar,,57.0,,8.1,0.5,0.25,60.0,100.0,0.0,0.0,40.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2020,Jul-Sep,,43.0,,7.9,0.85,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2020,Oct-Dec,,39.0,,7.2,1.25,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2020,Jan-Mar,,129.0,,7.9,0.5,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2020,Jul-Sep,,188.0,,7.9,2.42,0.25,20.0,72.73,0.0,0.0,23.18,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2020,Oct-Dec,,175.0,,7.8,0.69,0.13,20.0,72.73,0.0,0.0,23.18,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2020,Jan-Mar,,111.0,48187.0,7.9,0.61,0.48,40.0,100.0,0.0,0.0,35.0,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2020,Jul-Sep,,142.0,25556.0,7.8,1.17,0.34,20.0,100.0,0.0,0.0,30.0,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2020,Oct-Dec,,113.0,83182.0,7.9,0.56,0.77,40.0,81.82,0.0,0.0,30.46,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2020,Jan-Mar,28.0,103.0,10447.0,7.7,2.76,1.05,80.0,90.91,0.0,100.0,67.73,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2020,Apr-Jun,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2020,Jul-Sep,27.0,139.0,1224.0,7.5,3.66,0.37,60.0,100.0,0.0,100.0,65.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2020,Oct-Dec,26.0,116.0,3486.0,7.4,2.09,1.49,60.0,81.82,0.0,100.0,60.46,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2021,Jan-Mar,,43.0,,7.5,0.83,1.67,40.0,36.36,0.0,0.0,19.09,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2021,Apr-Jun,,78.0,,7.7,1.7,0.51,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2021,Jul-Sep,,60.0,,7.7,1.2,3.6,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2021,Oct-Dec,,53.0,,7.5,0.68,2.13,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2021,Jan-Mar,,47.0,,7.6,1.33,1.2,40.0,45.45,0.0,0.0,21.36,Klip
Klip River @ Everite ,-26.421,28.095,K10,2021,Apr-Jun,,55.0,,7.5,2.1,0.57,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Everite ,-26.421,28.095,K10,2021,Jul-Sep,,60.0,,7.5,0.93,1.7,60.0,81.82,0.0,0.0,35.46,Klip
Klip River @ Everite ,-26.421,28.095,K10,2021,Oct-Dec,,53.0,,7.5,0.6,1.15,60.0,90.91,0.0,0.0,37.73,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2021,Jan-Mar,,35.0,,7.5,0.51,0.1,40.0,54.55,0.0,0.0,23.64,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2021,Apr-Jun,,28.0,,7.5,1.05,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2021,Jul-Sep,,43.0,,8.1,0.82,3.3,60.0,90.91,0.0,0.0,37.73,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2021,Oct-Dec,,41.0,,7.8,1.4,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2021,Jan-Mar,,27.0,,7.2,0.98,0.58,40.0,54.55,0.0,0.0,23.64,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2021,Apr-Jun,,40.0,,7.5,0.73,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2021,Jul-Sep,,17.0,,7.6,0.5,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2021,Oct-Dec,,22.0,,7.4,0.5,0.6,60.0,100.0,0.0,0.0,40.0,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2021,Jan-Mar,,71.0,25799.0,7.4,2.78,1.52,40.0,45.45,0.0,0.0,21.36,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2021,Apr-Jun,,78.0,7465.0,7.6,3.14,1.0,60.0,90.91,0.0,0.0,37.73,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2021,Jul-Sep,,87.0,12078.0,7.5,1.28,2.44,60.0,81.82,0.0,0.0,35.46,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2021,Oct-Dec,,79.0,70423.0,7.5,0.86,1.71,60.0,90.91,0.0,0.0,37.73,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2021,Jan-Mar,37.0,52.0,80960.0,7.4,2.25,1.8,60.0,36.36,0.0,100.0,49.09,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2021,Apr-Jun,33.0,56.0,49644.0,7.5,2.37,0.86,80.0,81.82,0.0,100.0,65.46,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2021,Jul-Sep,35.0,62.0,42320.0,7.5,0.79,2.09,80.0,81.82,0.0,100.0,65.46,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2021,Oct-Dec,31.0,54.0,197460.0,7.5,0.73,1.68,80.0,81.82,0.0,0.0,40.46,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2021,Jan-Mar,,66.0,33685.0,7.6,1.35,0.98,40.0,45.45,0.0,0.0,21.36,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2021,Apr-Jun,,74.0,8431.0,7.5,2.55,0.53,60.0,100.0,0.0,0.0,40.0,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2021,Jul-Sep,,87.0,11993.0,7.6,1.6,2.33,60.0,81.82,0.0,0.0,35.46,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2021,Oct-Dec,,80.0,23380.0,7.5,0.92,0.83,60.0,90.91,0.0,0.0,37.73,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2021,Jan-Mar,,65.0,,7.8,0.5,2.97,40.0,36.36,0.0,0.0,19.09,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2021,Apr-Jun,,63.0,,7.5,0.5,1.7,40.0,81.82,0.0,0.0,30.46,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2021,Jul-Sep,,76.0,,7.6,0.5,2.6,40.0,81.82,0.0,0.0,30.46,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2021,Oct-Dec,,69.0,,7.5,0.5,5.03,60.0,81.82,0.0,0.0,35.46,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2021,Jan-Mar,,40.0,54173.0,7.5,0.61,1.22,40.0,45.45,0.0,0.0,21.36,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2021,Apr-Jun,,54.0,142640.0,7.4,1.6,0.3,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2021,Jul-Sep,,59.0,547500.0,7.8,1.1,2.5,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2021,Oct-Dec,,50.0,136883.0,7.5,0.97,1.51,60.0,90.91,0.0,0.0,37.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2021,Jan-Mar,,49.0,,7.6,0.62,0.24,40.0,45.45,0.0,0.0,21.36,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2021,Apr-Jun,,55.0,,7.5,0.75,0.1,60.0,90.91,0.0,0.0,37.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2021,Jul-Sep,,58.0,,7.7,0.5,1.0,60.0,90.91,0.0,0.0,37.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2021,Oct-Dec,,52.0,,7.4,0.66,0.52,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2021,Jan-Mar,,54.0,,7.3,0.5,1.44,40.0,36.36,0.0,0.0,19.09,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2021,Apr-Jun,,72.0,,7.5,0.5,1.22,60.0,81.82,0.0,0.0,35.46,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2021,Jul-Sep,,62.0,,7.5,0.5,1.9,60.0,81.82,0.0,0.0,35.46,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2021,Oct-Dec,,47.0,,7.3,0.73,1.38,60.0,90.91,0.0,0.0,37.73,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2021,Jan-Mar,,219.0,185753.0,6.9,0.5,0.55,20.0,72.73,0.0,0.0,23.18,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2021,Apr-Jun,,260.0,752467.0,7.2,0.5,0.43,20.0,72.73,0.0,0.0,23.18,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2021,Jul-Sep,,273.0,54020.0,7.2,0.5,7.17,20.0,54.55,0.0,0.0,18.64,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2021,Oct-Dec,,192.0,35710.0,7.3,0.5,0.52,40.0,54.55,0.0,0.0,23.64,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2021,Jan-Mar,,27.0,,7.0,0.5,0.59,40.0,100.0,0.0,0.0,35.0,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2021,Apr-Jun,,31.0,,7.5,0.5,0.12,40.0,100.0,0.0,0.0,35.0,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2021,Jul-Sep,,39.0,,7.7,0.5,1.13,60.0,90.91,0.0,0.0,37.73,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2021,Oct-Dec,,85.0,,7.7,0.61,0.18,40.0,90.91,0.0,0.0,32.73,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2021,Jan-Mar,,195.0,,7.1,0.52,0.1,20.0,45.45,0.0,0.0,16.36,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2021,Apr-Jun,,285.0,,6.6,0.58,0.1,20.0,81.82,0.0,0.0,25.46,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2021,Jul-Sep,,260.0,,7.0,0.5,0.25,40.0,63.64,0.0,0.0,25.91,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2021,Oct-Dec,,227.0,,7.1,1.54,0.17,40.0,72.73,0.0,0.0,28.18,Klip
Stream @ Elspark ,-26.262,28.222,E8,2021,Jan-Mar,,65.0,,6.8,0.9,0.1,40.0,45.45,0.0,0.0,21.36,Klip
Stream @ Elspark ,-26.262,28.222,E8,2021,Apr-Jun,,151.0,,7.3,1.3,0.1,20.0,90.91,0.0,0.0,27.73,Klip
Stream @ Elspark ,-26.262,28.222,E8,2021,Jul-Sep,,255.0,,7.2,1.5,0.1,40.0,63.64,0.0,0.0,25.91,Klip
Stream @ Elspark ,-26.262,28.222,E8,2021,Oct-Dec,,129.0,,7.2,1.09,0.1,40.0,81.82,0.0,0.0,30.46,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2021,Jan-Mar,,52.0,60968.0,7.2,0.86,0.1,40.0,100.0,0.0,0.0,35.0,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2021,Apr-Jun,,55.0,12500.0,7.2,1.77,0.1,40.0,100.0,0.0,0.0,35.0,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2021,Jul-Sep,,52.0,7653.0,7.6,2.27,0.18,60.0,100.0,0.0,0.0,40.0,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2021,Oct-Dec,,65.0,28942.0,7.4,0.85,0.17,60.0,100.0,0.0,0.0,40.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2021,Jan-Mar,28.0,101.0,67800.0,7.5,1.89,1.41,80.0,45.45,0.0,100.0,56.36,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2021,Apr-Jun,31.0,115.0,128171.0,7.6,3.78,0.61,100.0,81.82,0.0,100.0,70.46,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2021,Jul-Sep,28.0,137.0,37805.0,7.6,2.44,1.69,80.0,72.73,0.0,100.0,63.18,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2021,Oct-Dec,25.0,115.0,37706.0,7.5,1.91,0.88,100.0,81.82,0.0,0.0,45.46,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2021,Jan-Mar,,100.0,,7.9,0.62,0.23,40.0,90.91,0.0,0.0,32.73,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2021,Apr-Jun,,56.0,,7.8,2.1,0.18,40.0,100.0,0.0,0.0,35.0,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2021,Jul-Sep,,69.0,,7.7,3.25,0.25,60.0,100.0,0.0,0.0,40.0,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2021,Oct-Dec,,58.0,,7.8,0.78,0.24,60.0,100.0,0.0,0.0,40.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2021,Jan-Mar,,42.0,,7.5,1.1,0.25,40.0,100.0,0.0,0.0,35.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2021,Apr-Jun,,150.0,,7.6,0.5,0.1,20.0,81.82,0.0,0.0,25.46,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2021,Jul-Sep,,78.0,,8.0,0.5,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2021,Oct-Dec,,61.0,,7.8,0.5,0.12,60.0,100.0,0.0,0.0,40.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2021,Jan-Mar,,58.0,,7.7,0.5,0.82,40.0,90.91,0.0,0.0,32.73,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2021,Apr-Jun,,51.0,,8.5,0.5,0.1,40.0,100.0,0.0,0.0,35.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2021,Jul-Sep,,49.0,,7.7,1.35,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2021,Oct-Dec,,37.0,,7.8,1.92,0.23,60.0,100.0,0.0,0.0,40.0,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2021,Jan-Mar,,158.0,,7.8,0.59,0.22,20.0,72.73,0.0,0.0,23.18,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2021,Apr-Jun,,195.0,,7.8,2.8,0.1,20.0,90.91,0.0,0.0,27.73,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2021,Jul-Sep,,258.0,,7.7,3.4,0.1,40.0,63.64,0.0,0.0,25.91,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2021,Oct-Dec,,119.0,,7.4,1.07,0.94,60.0,72.73,0.0,0.0,33.18,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2021,Jan-Mar,,133.0,58054.0,7.9,0.76,0.32,20.0,36.36,0.0,0.0,14.09,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2021,Apr-Jun,,175.0,69312.0,7.8,1.74,0.12,40.0,81.82,0.0,0.0,30.46,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2021,Jul-Sep,,224.0,28208.0,7.9,4.68,0.12,40.0,63.64,0.0,0.0,25.91,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2021,Oct-Dec,,180.0,110672.0,7.7,1.53,0.31,40.0,81.82,0.0,0.0,30.46,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2021,Jan-Mar,21.0,104.0,19080.0,7.5,2.38,1.06,80.0,45.45,0.0,100.0,56.36,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2021,Apr-Jun,28.0,120.0,9988.0,7.6,4.0,0.57,100.0,90.91,0.0,100.0,72.73,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2021,Jul-Sep,25.0,143.0,1538.0,7.6,3.67,1.6,80.0,72.73,0.0,100.0,63.18,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2021,Oct-Dec,29.0,116.0,38081.0,7.6,2.04,0.56,80.0,90.91,0.0,0.0,42.73,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2022,Jan-Mar,,48.0,,7.4,0.8,0.63,60.0,81.82,0.0,0.0,35.46,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2022,Apr-Jun,,48.0,,7.2,0.7,0.52,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2022,Jan-Mar,,50.0,,7.4,1.12,0.5,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2022,Apr-Jun,,60.0,,7.5,0.5,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2022,Jan-Mar,,30.0,,7.6,0.85,0.17,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2022,Apr-Jun,,38.0,,7.2,1.7,0.34,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2022,Jan-Mar,,24.0,,7.5,0.77,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2022,Apr-Jun,,36.0,,7.3,2.09,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2022,Jan-Mar,,67.0,27947.0,7.5,1.32,0.45,60.0,100.0,0.0,0.0,40.0,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2022,Apr-Jun,,69.0,,7.4,0.89,0.41,60.0,90.91,0.0,0.0,37.73,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2022,Jan-Mar,26.0,52.0,60045.0,7.6,0.98,0.5,80.0,90.91,0.0,0.0,42.73,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2022,Apr-Jun,21.0,68.0,,7.5,0.72,0.45,80.0,90.91,0.0,0.0,42.73,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2022,Jan-Mar,,64.0,70940.0,7.5,1.3,0.42,60.0,100.0,0.0,0.0,40.0,Klip
